VarName1,Kingdom,Phylum,Class,Order,Family,Genus,Species
28078,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,
28079,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
2808,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
28081,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
28083,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
28085,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,
28088,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28090,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,
28095,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,
28096,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28097,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28098,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,
28099,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
281,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,
28103,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28108,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28111,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28115,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28118,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Acetitomaculum,
28120,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
28121,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_AC2044_group,
28124,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28125,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
28126,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28132,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28134,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,
28136,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
28137,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
2814,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28140,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
28141,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28142,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28143,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
28146,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
2815,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
28153,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
28157,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
28162,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28163,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,uncultured,
28170,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
28173,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
28174,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,<undefined>,
28176,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinimonas,
28179,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,<undefined>,
28180,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28182,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-002,
28189,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28190,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter,
28195,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28196,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2820,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
28201,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
28204,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,<undefined>,<undefined>,
28205,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28207,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28208,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerosporobacter,
28216,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
28218,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
2822,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28220,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
28222,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28226,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter,
28228,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28235,Bacteria,Firmicutes,Bacilli,<undefined>,<undefined>,<undefined>,
28240,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,
28241,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
28244,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
28250,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
28254,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28255,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28257,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
28260,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
28263,Bacteria,Proteobacteria,Alphaproteobacteria,<undefined>,<undefined>,<undefined>,
28265,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28269,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28271,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28272,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28273,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28274,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1)_fa,Absconditabacteriales_(SR1)_ge,
28277,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
28278,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
28279,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
2828,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28282,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
28284,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
28287,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,
28288,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28291,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
28292,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28294,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,
28296,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae_ge,
28297,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,uncultured,
28300,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28303,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
28304,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5_ge,
28305,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
28308,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,
28309,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
2831,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28311,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28312,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,
28314,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
28315,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
28316,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
28317,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,U29-B03,
28319,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28321,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,
28323,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Candidatus_Neoehrlichia,
28328,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28329,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28330,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28332,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28337,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28345,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
28348,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Thermobacillus,
28349,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
28351,Bacteria,Firmicutes,Bacilli,Lactobacillales,<undefined>,<undefined>,
28352,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,<undefined>,
28353,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
28354,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
28357,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
28358,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
2836,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
28363,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
2837,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
28373,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Pseudoscardovia,
28374,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28376,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast_fa,Chloroplast_ge,
28379,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
28381,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28387,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
28388,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28389,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28390,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group_ge,
28392,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
28393,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28401,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
28405,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28406,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28412,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28413,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,
28418,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28419,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
28424,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
28425,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
28427,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28428,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
28436,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
28437,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
28438,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerosporobacter,
28440,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
28441,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,
28442,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_6,
28445,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
28448,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
28449,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
2845,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,uncultured,
28450,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28451,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28452,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28457,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,<undefined>,<undefined>,
28461,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28463,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
28464,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,
28465,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28466,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
28468,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28470,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28472,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,<undefined>,
28473,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
28475,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
28476,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28478,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
2848,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
28480,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
28481,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28484,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28488,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
28492,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28495,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
285,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,
28501,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28502,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28505,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
28506,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
2851,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
28510,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
28511,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,
28512,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28514,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28517,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28521,Bacteria,Firmicutes,Bacilli,Lactobacillales,<undefined>,<undefined>,
28522,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28527,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
28531,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
28534,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,
28536,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28539,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28541,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28542,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthyaceae_ge,
28544,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28545,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,<undefined>,
28549,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
2855,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group_ge,
28550,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28551,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28552,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
28554,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
28555,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28558,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
28562,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28565,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
28566,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
28567,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
28569,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_YAB2003_group,
28571,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28574,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28577,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
28582,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28585,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28586,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28587,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5_ge,
28588,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
28590,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28592,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28593,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28595,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,28-4,
28596,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
28597,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
28598,Bacteria,Proteobacteria,<undefined>,<undefined>,<undefined>,<undefined>,
28599,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
2860,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
28601,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
28604,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28612,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28613,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
28614,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28618,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2862,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
28631,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
28632,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28633,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
28634,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28638,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
28639,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2864,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
